DID,ShiftSeqNumber,Total_Income,Distance,Income_per_1Kdis,Rank
2140481,301,19793,3929430,5.037117343,7809
2140493,411,22994.5,4323764,5.318167227,7562
2140497,983,63151.03,12347451,5.114499341,3736
2140511,1211,100430.11,18628174,5.391301906,450
2140513,500,26258.5,4965636,5.288043667,7316
2140514,999,50384,9595260,5.250925978,5039
2140515,1093,82911.55,15980125,5.188416862,1380
2140522,1150,99579.43,19838871,5.019410127,422
2140525,1036,61593.21,11952163,5.153310744,3784
2140528,747,39541.5,7636875,5.17770685,6278
2140533,1265,67816.5,12948626,5.237351052,2475
2140535,1062,85450.51,16890248,5.059162542,1169
2140538,460,24306.88,4194284,5.795239426,7499
2140541,724,37164.38,7006818,5.304031017,6489
2140542,1607,87792,16969726,5.173448293,462
2140543,1616,94136.5,18254528,5.156884911,339
2140545,572,42745.04,8382513,5.099310911,6335
2140546,1383,78568.5,15268261,5.145870902,1134
2140551,671,30205.5,5203243,5.805129609,6978
2140556,848,45053,9036176,4.985847996,5670
2140561,1215,67143,12628659,5.316716525,2768
2140562,2087,121108,22790116,5.314058077,35
2140566,16,1021.5,179212,5.699953128,8597
2140567,512,26890.5,5136526,5.235153098,7271
2140568,966,47216.11,9138393,5.166784795,5343
2140569,1000,57206.5,10431922,5.483792919,4547
2140576,413,28285.5,5617445,5.035296296,7294
2140577,1110,72693.62,14524494,5.004898622,2210
2140581,1179,80990.88,15240802,5.314082553,1458
2140589,1060,54446.5,10580221,5.146064529,4487
2140590,1475,89873.52,17466663,5.145431614,491
2140591,1950,102449,19556582,5.238594352,162
2140592,444,22135,4159252,5.321870375,7563
2140594,309,12207,2189751,5.574606428,8103
2140597,157,14020,2646259,5.298045278,8156
2140601,497,64986,9895065,6.567516232,5431
2140603,662,79692.05,14608033,5.455358021,3062
2140605,1228,59031,10531357,5.605260557,3791
2140609,1427,69736,12757439,5.466300877,2010
2140610,1757,119131,23027571,5.17340713,67
2140615,1138,53029.04,9284508,5.711561668,4687
2140623,1288,70396.5,13057254,5.391370957,2252
2140629,1241,76871.1,14505313,5.299513358,1663
2140630,1416,96061.5,19102208,5.028816564,370
2140634,820,67715,14150368,4.785387914,3432
2140636,1816,108654.74,20487014,5.30359085,145
2140638,403,55134.22,8322296,6.624880922,6211
2140639,48,1907,300797,6.339823868,8537
2140644,528,57260.5,10968314,5.220537997,5458
2140647,1001,49475.5,9103391,5.434842906,5176
2140649,682,65965,14139001,4.665463989,3914
2140651,888,49678,9052729,5.487626991,5424
2140652,1474,84616.5,16854779,5.020326876,607
2140653,693,86730.5,13475762,6.43603679,2905
2140654,1080,72557.5,14454701,5.019647241,2311
2140655,1123,64388,12397759,5.193519248,3270
2140658,782,95222,16360430,5.82026267,1464
2140661,103,13763.5,2087352,6.593760899,8244
2140664,963,42423,7143300,5.938851791,5882
2140675,1153,54625.55,10008636,5.457841608,4399
2140676,976,77964.4,15985218,4.877280998,1904
2140694,1415,91187,17890966,5.096818137,485
2140698,442,55104.44,7933805,6.945524877,6212
2140699,502,35916.5,7031494,5.107947187,6814
2140703,1610,79017,14078475,5.612610741,936
2140705,763,46774,9147262,5.113442689,5737
2140718,738,29989.5,5042185,5.947719094,6916
2140720,90,3842.89,659384,5.828000073,8466
2140721,1052,55542,10076674,5.511937768,4584
2140722,303,19000.5,3654876,5.198671583,7855
2140728,616,28389,5301691,5.35470664,7087
2140739,1439,76317,14395037,5.301618884,1272
2140743,761,71820.2,11766923,6.103566752,4048
2140750,559,48615,9657739,5.033786894,5938
2140753,924,63309.03,12726537,4.974568494,3782
2140760,1123,65196.55,12852021,5.072863638,3077
2140761,782,64627.5,13476839,4.795449437,3887
2140770,1577,86041.83,16196029,5.312526299,551
2140773,1131,56832.1,10306601,5.51414574,4254
2140774,812,48361,9220502,5.244942195,5593
2140778,1182,64266.51,11874569,5.412113063,3260
2140779,1367,64270,11704526,5.491038253,2761
2140780,1079,61028.5,11932156,5.114624717,3698
2140781,1045,48067,9309260,5.163353478,5103
2140782,573,30487.5,5683426,5.364282037,7038
2140788,189,8892.03,1603689,5.544734671,8288
2140789,1429,72823,13639008,5.339317933,1617
2140796,1048,64891,13061072,4.968275192,3267
2140797,520,23711.5,4296534,5.518750695,7433
2140801,198,8618,1596111,5.399373853,8285
2140809,686,66445,10803365,6.15039851,4758
2140810,685,71102,10938943,6.499896745,4511
2140816,501,20911.5,3481562,6.006355768,7605
2140818,505,28555.61,5736194,4.978145788,7171
2140819,910,40996,7097110,5.77643576,6032
2140821,1009,60567.5,11720129,5.167818545,3990
2140825,1157,89619.5,17933458,4.997335149,727
2140828,960,52894.5,10198282,5.186608882,4882
2140833,1195,69692,13072506,5.331188985,2542
2140835,984,48375.6,8512990,5.682562766,5392
2140839,731,31057.52,5343751,5.81193248,6864
2140845,1074,51189.02,9399813,5.445748761,4885
2140846,958,50559.5,10077038,5.017297742,5009
2140848,1237,50697.5,8718481,5.814946434,4699
2140850,1498,83911.5,16336259,5.13651871,654
2140851,199,16112.83,3168459,5.085383778,8037
2140853,607,32911.5,6311044,5.214905806,6850
2140855,409,25098.5,4923033,5.098178298,7462
2140856,967,60663,11793116,5.143933122,4083
2140857,247,10820.02,1915930,5.647398391,8199
2140859,1009,45729,8202722,5.574856737,5505
2140865,1307,71650.5,13408392,5.343705643,2058
2140868,1499,77751.5,14896662,5.21939076,1012
2140869,1080,53056.6,9530260,5.567172354,4759
2140871,1062,70908.52,13631081,5.201973343,2691
2140879,910,60051.85,11986602,5.009914403,4217
2140885,997,55127,10225613,5.391070442,4702
2140887,979,54253.82,10356401,5.238675096,4746
2140901,1458,110975.61,22268332,4.983561858,170
2140902,1251,61983.5,11345060,5.463479259,3333
2140904,986,45622.5,8293486,5.501004041,5534
2140905,1601,69185,11808436,5.858946943,1823
2140913,1042,58976.52,11256040,5.23954428,4117
2140914,682,43835.5,8504237,5.154548256,6081
2140926,1196,60684.01,11155525,5.439816593,3617
2140949,1555,88663.5,17231299,5.145491353,464
2140960,542,31228,5998701,5.205793721,7013
2140962,947,39949.02,6435240,6.207852388,6123
2140963,1126,81470.06,16953809,4.805413344,1189
2140965,809,40550.02,7733627,5.243337958,6113
2140966,1109,46376,7897697,5.872091573,5340
2140970,453,25129.53,4802666,5.232412581,7418
2140975,980,61177.04,11866459,5.15545876,3999
2140977,1401,52892.5,8421144,6.280916227,4247
2140979,903,46645.5,8745473,5.333673776,5568
2140983,680,33697.67,6305286,5.344352342,6741
2140989,1267,65545,12138044,5.399963948,2853
2140990,1094,80430,15568676,5.16614258,1598
2140991,1157,62822.5,11655565,5.389914603,3471
2140992,638,40082,8058317,4.973991467,6360
2140993,1037,73436.75,14131240,5.196766172,2466
2140996,1159,61694.01,11594230,5.321095924,3545
2140997,16,740,131855,5.612225551,8609
2141000,559,70415.51,10646433,6.614000201,4904
2141002,659,34439.5,6473596,5.319995255,6726
2141011,1260,70692,13480852,5.243882212,2198
2141012,847,57203.35,11565144,4.946185711,4632
2141020,977,46823.5,8278101,5.65630934,5515
2141026,1216,62970.53,11488253,5.481297287,3337
2141027,487,30356.5,6012896,5.048565616,7109
2141028,1043,71110.01,13935130,5.102931225,2637
2141029,726,76035.33,14529906,5.233022843,3116
2141032,1054,87375,15124963,5.776873636,1483
2141044,1265,73119.06,14068657,5.197302059,1907
2141047,487,27350.16,5090346,5.372947143,7290
2141050,1072,81057.5,16423257,4.935531363,1414
2141053,258,33872,5250330,6.451404007,7390
2141059,457,26713.5,5018010,5.323524664,7349
2141074,915,58722.86,11223090,5.2323255,4478
2141081,666,76574,11985815,6.388718665,3984
2141090,935,70228.05,14230549,4.935020427,2935
2141091,1063,61417,11301252,5.434530617,3898
2141098,641,36159,7134349,5.068297051,6619
2141104,869,58197,10994740,5.29316746,4673
2141105,507,64405,9957990,6.467670685,5409
2141106,967,92112.01,16516158,5.577084574,1174
2141109,869,94776.18,16149768,5.868578422,1321
2141113,1332,96920.84,18296108,5.297347392,438
2141114,487,50346.51,10704220,4.703426312,5827
2141115,481,25697.05,4839777,5.309552486,7370
2141123,1381,83924.01,16240669,5.167521732,818
2141124,663,92607.71,14916802,6.208281775,2246
2141131,992,47413,9016349,5.258558647,5311
2141132,1014,53631.06,10242685,5.236035278,4732
2141137,913,65641.58,12780113,5.136228451,3669
2141142,1185,63033.6,11610677,5.428934075,3381
2141143,1407,81076.05,15779752,5.137979989,918
2141150,971,56715,11198111,5.064693501,4453
2141152,1009,55447.02,10765421,5.150473911,4528
2141154,1249,51620.5,8641350,5.973661523,4635
2141155,301,29677.5,6633760,4.473707219,7276
2141162,1035,65329.01,12787878,5.108666974,3342
2141164,1362,71094.05,13547273,5.247849512,1895
2141168,1720,90075,17441031,5.164545605,362
2141169,943,68886,13764165,5.004735122,3124
2141171,1065,69518.55,13420342,5.18008781,2829
2141172,1344,68272.5,12606282,5.415752242,2335
2141173,1447,86322,16180630,5.334897343,677
2141175,1134,86587.61,16290839,5.315110535,1111
2141179,1874,97208,18142676,5.357974755,233
2141181,774,44286.05,8344124,5.307453485,5945
2141186,1379,61150,10587888,5.775467213,3243
2141191,1214,61699.06,11595378,5.321004628,3377
2141198,122,7408.5,1502631,4.930352162,8358
2141199,840,68052.48,12592723,5.404111565,3795
2141203,1107,75532.5,14881703,5.075527982,1984
2141204,1165,86610,17894294,4.840090366,812
2141213,1319,68281.5,12605968,5.416601089,2399
2141214,1427,74169.5,14458755,5.129729358,1363
2141217,1185,81921.51,15609462,5.248195614,1305
2141220,1183,83128,16213054,5.127226493,1152
2141222,1577,72730,13059923,5.568945544,1415
2141224,1302,75064,14486196,5.181760622,1612
2141237,1467,96794.5,18631410,5.195232138,361
2141238,1218,75975.5,13934719,5.452244857,1913
2141239,959,87528.5,14405030,6.076245589,1871
2141241,1420,72001,13445904,5.354864946,1718
2141242,926,80477.5,14723439,5.465944471,2236
2141244,540,56380,9009822,6.2576153,5824
2141245,754,40568.5,7593353,5.342633221,6245
2141247,1183,78310.51,15330564,5.108129747,1546
2141249,863,85687.1,17077719,5.017479208,1542
2141255,900,56947.2,10315395,5.520602943,4817
2141256,1213,61429.01,11616709,5.287987329,3393
2141266,855,41735,7493909,5.569189591,6033
2141269,422,16889.5,2790613,6.052254469,7865
2141273,1040,82068,15818838,5.187991684,1588
2141274,837,54345,10926663,4.973613628,4929
2141278,2071,108295.94,19677195,5.503626914,106
2141285,364,24821,4621177,5.37114246,7542
2141286,699,92270,14123498,6.533084084,2372
2141288,1258,77936.5,15143913,5.146391161,1435
2141289,1058,60659.06,11480240,5.283779782,3906
2141293,787,49659,9525821,5.213093968,5527
2141294,1867,92047,16382803,5.618513511,333
2141305,957,66223,13173866,5.026846333,3400
2141306,1358,90556.55,18887339,4.794563702,461
2141311,600,30644.01,5586768,5.485105163,7006
2141316,366,19467.5,3808325,5.111827378,7765
2141322,289,33547.5,5174462,6.483282706,7371
2141327,152,7517.5,1394808,5.389630688,8343
2141328,1511,67119.66,11618030,5.777198028,2218
2141329,1088,66760.5,12512193,5.335635408,3195
2141334,1109,56937.14,10424782,5.461710374,4275
2141336,741,83283,13128050,6.343897228,3061
2141338,723,39943.5,7677541,5.202642356,6294
2141342,2336,123375.55,22737652,5.42604619,16
2141343,1154,85777.5,16606913,5.165168265,1042
2141348,755,36053.51,6527765,5.523101705,6550
2141349,1145,73216.5,15094732,4.850467037,1945
2141351,984,62344.03,12428184,5.016342693,3756
2141352,730,37257,6964586,5.349492418,6480
2141362,1148,68554.5,12963455,5.288289272,2781
2141366,1070,51877.5,9534458,5.441053912,4840
2141367,1417,61886,10417264,5.940715336,3132
2141372,813,33276,5628069,5.912507469,6660
2141374,424,37130.5,7622962,4.870875652,6809
2141376,2116,115253.52,22419102,5.140862466,41
2141381,1202,86992.5,16568495,5.250476884,932
2141383,430,19723.5,3512309,5.615536674,7712
2141388,5,229.01,42905,5.33760634,8638
2141389,1177,82123,16411546,5.003977078,1167
2141393,1721,116830.5,22995083,5.080673116,78
2141396,1379,98515,19291935,5.106538043,355
2141403,1083,71553.5,14204818,5.037269749,2426
2141404,1492,88746.58,17023133,5.213292994,518
2141406,1050,89371.5,15461841,5.780133168,1311
2141409,1005,73874.5,14286210,5.171035565,2491
2141412,371,21713.5,4451615,4.877667992,7628
2141416,602,26654.05,4897098,5.442825526,7197
2141418,661,47135,8719883,5.405462436,5963
2141419,652,35461.6,6480877,5.471728595,6708
2141420,1939,119025.5,22218072,5.357148001,53
2141421,1042,74527.01,14023282,5.314519811,2430
2141422,533,22859,4072630,5.612834949,7471
2141423,888,63842.05,12325576,5.179640286,3974
2141424,1788,95489.5,17479025,5.463090762,295
2141425,897,86215,14779176,5.833545794,2007
2141427,205,18020.5,3889061,4.633637786,7944
2141429,622,37474,7546117,4.965997744,6556
2141432,984,51586,9765864,5.282277124,4973
2141434,1725,80225.01,14382545,5.577942569,701
2141440,1318,73313.07,14199976,5.16290098,1717
2141448,1501,75808,14585383,5.197532351,1143
2141453,770,34954.01,6242640,5.599235259,6598
2141460,1778,84534.02,15623554,5.410678006,483
2141461,982,52380.5,9851809,5.316840795,4938
2141462,1195,54862,9808684,5.593206999,4321
2141465,1344,91780.55,17732313,5.175892733,527
2141473,348,17356.5,3073856,5.646490922,7902
2141474,1065,69265.51,13719971,5.048517231,2759
2141479,111,4495,705478,6.371566512,8447
2141482,2,48,6837,7.02062308,8645
2141483,1047,78050.5,14854990,5.254160387,2019
2141488,1001,91877,16533646,5.556971523,1118
2141489,921,45210,8250070,5.479953503,5674
2141490,1198,89516.53,18063117,4.955763172,669
2141492,1198,66020.05,12293196,5.370454518,2971
2141493,403,15896.39,2569785,6.185883255,7927
2141499,1463,76754,14686895,5.226019523,1156
2141501,674,45432,9216870,4.929222176,5914
2141504,295,27558.5,4427548,6.224325518,7577
2141511,631,35576.5,6809152,5.224806261,6685
2141514,819,67446.5,13929604,4.84195387,3509
2141515,917,58276.51,11771450,4.950665381,4356
2141517,294,12776,2375582,5.378050516,8093
2141518,1167,53622.22,9605009,5.582735008,4507
2141523,1848,77868.04,13189916,5.903603935,755
2141525,920,64831.51,13161812,4.925728312,3588
2141527,1477,76190.01,13885141,5.48716142,1299
2141531,448,20533.5,3632902,5.65209301,7662
2141533,1300,62565.22,10844976,5.769051033,3308
2141535,888,59418.5,11645919,5.102087693,4414
2141537,250,21708.89,4099440,5.295574517,7805
2141539,1577,85220.89,16242572,5.246760796,559
2141541,767,105170.1,16736871,6.283737265,1020
2141544,1108,52609.5,9068418,5.801397774,4824
2141546,675,93855.02,16456111,5.703353605,1749
2141547,1009,61333,11863376,5.169944879,3894
2141548,462,28135.88,5521348,5.095835292,7248
2141551,754,46795,9285745,5.03944487,5729
2141562,1621,77328.5,14241042,5.429974857,949
2141563,577,26138.5,4495045,5.814958471,7280
2141565,1129,61353.5,11462133,5.352712274,3680
2141569,1204,53326.5,9079039,5.873584198,4564
2141572,1256,77752,14858945,5.232672979,1511
2141575,1143,57832,10400372,5.560570333,4140
2141576,917,51084.5,9601337,5.320561084,5182
2141580,320,18930.5,3742251,5.058586396,7827
2141582,454,24077.5,4491524,5.360652643,7490
2141583,2273,127008.77,24050867,5.280839564,13
2141588,838,44011.5,8170564,5.386592651,5870
2141591,461,30850.5,6108650,5.050297529,7118
2141595,995,67991.5,13845984,4.910557458,2989
2141596,791,45685,8860767,5.155874204,5780
2141598,1497,79506.5,15259217,5.210391857,911
2141600,2051,109319.5,20273786,5.392160103,97
2141604,892,52846,9872422,5.352891114,5107
2141605,960,52048.05,9665442,5.384963254,5036
2141608,783,84449.11,13528722,6.242208983,2760
2141610,297,30534,5222731,5.846366585,7426
2141618,1212,75937.26,14791079,5.133990563,1703
2141621,1275,66368.72,12233470,5.425175359,2751
2141623,1277,68591,12646585,5.423677617,2487
2141625,1185,70954,14008062,5.065226011,2243
2141626,865,63847.01,11986372,5.326633447,4137
2141627,49,2079.55,373248,5.571496699,8530
2141641,1387,79688.57,15409725,5.171316815,1059
2141645,1242,85987.01,16929621,5.079086531,854
2141647,1384,78132.66,14962926,5.221750077,1202
2141655,1103,77294.47,15144314,5.103860763,1825
2141658,1086,77296.58,15005323,5.151277317,1910
2141664,1397,73382.6,13831230,5.305572968,1622
2141666,824,42201.33,7928062,5.323032287,5989
2141667,1136,56189.32,10645666,5.278140419,4187
2141668,514,22212.5,3776555,5.881683174,7525
2141669,357,18097.5,3371906,5.3671425,7846
2141672,1062,49821.5,8793605,5.665651345,5102
2141674,1534,102739.52,20126964,5.104571161,245
2141676,883,93843.5,15593307,6.01819101,1469
2141678,1758,96458.65,18523253,5.207435757,264
2141679,851,53371,10241453,5.211272268,5094
2141681,1022,72412.78,14482377,5.000061799,2465
2141686,652,35141.8,6779000,5.183920932,6673
2141691,1422,70688.38,13004339,5.435753405,1902
2141695,158,6337,1078093,5.877971566,8374
2141696,1180,64417.5,12349892,5.216037517,3098
2141698,1166,74060.5,14245572,5.198843542,2078
2141699,907,46471.5,9055042,5.132113137,5514
2141707,1210,61903.5,11113681,5.570026709,3516
2141709,1100,67244.5,13348886,5.037461553,2884
2141710,1100,66848.56,12790711,5.226336519,3063
2141711,964,51197,9920881,5.160529594,5004
2141713,1157,57824,10570203,5.470472043,4057
2141714,1206,69880.53,13850015,5.045520167,2279
2141716,709,33391.01,5672576,5.886392708,6791
2141723,500,25982.21,4993834,5.202858165,7319
2141724,1025,60025.5,11555742,5.194430613,4023
2141727,1067,58164.5,10905111,5.333691697,4194
2141728,1010,73988,14955865,4.947089319,2287
2141733,916,62880,12229910,5.141493273,3977
2141735,1213,46826.5,7834145,5.977231721,5115
2141739,1453,77454.51,14529429,5.330870883,1185
2141741,1210,55530.5,10378710,5.350424089,4088
2141746,1905,94958.51,17396464,5.458494899,263
2141748,81,4869.33,988602,4.925470513,8444
2141752,595,29424.59,5427552,5.421337281,7075
2150009,1211,78333.52,15242535,5.139139913,1500
2150010,770,82368.31,13828076,5.956599458,2826
2150011,1317,72553,13987724,5.186905318,1814
2150016,318,14919,2695369,5.53504919,8001
2150021,982,48750.52,9027599,5.40016454,5271
2150024,1067,44900.5,7329377,6.126100486,5602
2150027,1346,72023.84,13737508,5.242860641,1836
2150028,1220,82587,16299236,5.066924609,1099
2150039,894,71403,14806370,4.822451418,2810
2150043,352,26153,5120713,5.107296582,7485
2150046,785,40320.5,7470285,5.397451369,6208
2150052,2077,113778.01,21362788,5.32599069,58
2150053,1602,87466.5,16868915,5.185069698,476
2150054,1034,76283.5,15145046,5.036861559,2069
2150057,1134,82070.49,16018200,5.123577556,1320
2150062,1168,63921.67,11871521,5.384454949,3313
2150063,731,82854.5,13019687,6.363785858,3159
2150064,1143,73898.01,14325114,5.158633293,2129
2150067,578,63615.53,13363918,4.760245461,4543
2150081,1159,83876.93,15922292,5.267892964,1232
2150082,1014,93935.73,16187802,5.802871199,1089
2150083,1190,86495.5,16334640,5.29521924,996
2150084,575,90716.5,15270230,5.940742215,2478
